,username,user_handle,date,retweets,favorites,text,label
202,UN Climate Change,UNFCCC,2020-04-02,173,215,updat due covid cop bureau decid postpon un climat chang meet subsidiari bodi sb octob press releas,0
203,UN Climate Change,UNFCCC,2020-03-21,336,577,today th anniversari un framework convent climat chang ultim object unfccc pari agreement kyoto protocol safeguard human impact,0
204,UN Climate Change,UNFCCC,2020-03-19,92,150,one biggest impact climat chang water extrem rainfal flood drought glacier melt worldwaterday march year theme climat water read wmo help flood drought manag,0
205,UN Climate Change,UNFCCC,2020-04-24,61,101,april around minist take part petersberg climat dialogu virtual mode join antonioguterr pespinosac key topic pave way green recoveri econom crisi livestream,0
206,UN Climate Change,UNFCCC,2020-04-22,53,72,celebr earthday help us tell world climateact project make differ appli un global climat action award chanc bring project cop deadlin april appli onlin,0
207,UN Climate Change,UNFCCC,2020-04-15,40,65,region climat week postpon virtual solut fulfil object key region climateact meet explor,0
208,UN Climate Change,UNFCCC,2020-04-14,40,78,cornerston pari agreement climatetech crucial reduc emiss adapt impact climat chang especi develop countri regist unfccc webinar better understand climatetech need africa,0
209,UN Climate Change,UNFCCC,2020-04-09,33,77,live facebook spanish chile explain updat nation climat action plan ndc,0
210,UN Climate Change,UNFCCC,2020-04-08,63,86,asia pacif region continu face climat emerg secur healthi planet must core social econom responos covid pandem say new unescap studi,0
211,UN Climate Change,UNFCCC,2020-04-07,36,69,renewableenergi account around three quarter new power capac instal global far outpac fossil fuel growth need acceler clean technolog itsposs avert worst impact climat chang,0
212,UN Climate Change,UNFCCC,2020-04-06,54,103,climatefin crucial develop countri green economi build resili impact climat chang follow unfccc expert webinar april better understand need develop countri avail support,0
213,UN Climate Change,UNFCCC,2020-04-06,98,230,spanish govern plan gw wind energi instal year covid mustnt undermin common effort tackl climat chang green deal best rout current crisi windeurop chief gile dickson,0
214,UN Climate Change,UNFCCC,2020-04-03,33,61,un climat chang secretariat staff work unison un famili address covid crisi continu import work climat action case cooper key remind head,0
215,UN Climate Change,UNFCCC,2020-04-03,54,109,climat technolog invest healthi futur un climat chang help facilit access climatetech develop countri follow live final day virtual tec meet begin,0
216,UN Climate Change,UNFCCC,2020-04-02,34,63,warn impend climat war world overheat un secretari gener antnio guterr explicitli made climatechang central aspect un prevent agenda key member state,0
217,UN Climate Change,UNFCCC,2020-04-02,67,93,alreadi today coastal zone heavili impact climatechang climat technolog crucial adapt new realiti build resili follow live technolog expert around meet virtual discuss issu,0
218,UN Climate Change,UNFCCC,2020-03-31,40,82,climat technolog context un framework convent climat chang stay tune good exmpl week,0
219,UN Climate Change,UNFCCC,2020-03-30,45,67,despit covid crisi develop countri continu ask climat technolog assist expert specif sector rang agricultur geotherm energi see unfcccctcn portfolio,0
220,UN Climate Change,UNFCCC,2020-03-23,77,105,compani around world recent step climateact busi leader call trillion dollar econom stimulu packag agre respons covid address health climat economi,0
221,UN Climate Change,UNFCCC,2020-03-18,59,96,futur industri need product climat friendli projectdrawdown map climatesolut necessari achiev futur,0
222,UN Climate Change,UNFCCC,2020-03-18,43,82,year africaclimateweek pospon due covid climat action partnership africa continu move ahead afdbgroup africa grow togeth fund provid million solar minigrid benefit student,0
223,UN Climate Change,UNFCCC,2020-03-15,307,368,million new intern displac trigger weather climat relat disast wmo stateofclim report,0
224,UN Climate Change,UNFCCC,2020-02-21,147,298,un intergovernment panel climatechang meet pari next week discuss major climat chang report busi media advisori februari media brief,0
225,UN Climate Change,UNFCCC,2020-02-11,97,205,strong bold innov climateact need respond climatecrisi help us shine light climat solut tell us make differ showcas best exampl cop novemb learn,0
226,UN Climate Change,UNFCCC,2020-02-05,177,296,ecosystem base climat solut restor mangrov front center build resili climatechang africa solut focu africaclimateweek april kampala regist take part,0
227,UN Climate Change,UNFCCC,2020-02-05,125,180,start today organ citi industri univers govern other take bold leadership climat chang nomin work un global climateact award deadlin applic,0
228,UN Climate Change,UNFCCC,2020-02-02,71,122,year unfccc support develop institut initi around world help build resili adapt impact climat emerg,0
229,UN Climate Change,UNFCCC,2020-01-22,339,423,everi second delay climateact concentr heat trap greenhous ga emiss keep rise atmospher check use climat carbon clock use noaa scrippsocean data get sens climateemerg,0
230,UN Climate Change,UNFCCC,2020-01-21,212,227,extent oil ga industri shift cleanenergi essenti achiev parisagr climat goal human surviv graph drsimevan base iea data tell stori,0
231,UN Climate Change,UNFCCC,2020-01-17,113,136,wef global risk report show big shift global risk percept toward climat environ fear climat breakdown domin report underscor need greater climateambit urgent climateact,0
232,UN Climate Change,UNFCCC,2020-01-16,116,182,climatecrisi pose seriou grow threat short long term econom prospect investor underestim risk climat chang one key find undesa worldeconomyreport,0
233,UN Climate Change,UNFCCC,2020-01-13,61,126,climat solut exampl grid solar africa need innov climatefin un momentum chang climat action award celebr solut watch video narrat rkyte follow award initi momentumunfccc,0
234,UN Climate Change,UNFCCC,2020-01-13,228,317,renew must grow least time faster meet globalgo intern commun climat goal doubl share cleantech global energi accord irena analysi itsposs,0
235,UN Climate Change,UNFCCC,2020-01-02,233,371,young person develop countri interest interfac internat climat polici research follow footstep fatintawfig appli unfccc unueh earli career climat fellowship jan,0
236,UN Climate Change,UNFCCC,2019-12-31,146,233,inword climatechang drive climat disast widespread bush forest fire caus intens suffer peopl anim leader chanc react ndc,0
237,UN Climate Change,UNFCCC,2019-12-13,61,122,cop madrid un togeth high level climat champion plu region citi busi investor present blueprint world global averag temperatur not rise beyond degre celsiu,0
238,UN Climate Change,UNFCCC,2019-12-11,319,545,climat ambit allianc acceler transform need meet goal parisagr countri region citi busi investor take climateact reach carbon neutral,0
239,UN Climate Change,UNFCCC,2019-12-10,141,206,cop must chang cours climat action ambit high level segment cop kick today urgent remind intern commun run time effect tackl climatecrisi,0
240,UN Climate Change,UNFCCC,2019-12-05,54,142,cop madrid made sustain climat friendli possibl includ offset unavoid greenhous ga emiss un certifi credit extens recyl read summari sustainabl effort,0
241,UN Climate Change,UNFCCC,2019-12-03,183,253,last decad saw unpreced extrem weather record temperatur said today wmo report state climat win fight climatechang need decad climateact,0
242,UN Climate Change,UNFCCC,2019-12-03,174,265,wmo press confer state global climat,0
243,UN Climate Change,UNFCCC,2019-12-02,520,892,follow live madrid open ceremoni un climat chang confer,0
244,UN Climate Change,UNFCCC,2019-12-01,141,361,raini weather stop movingforclimatenow team arriv cop sunday bike salamanca madrid show support climat negoti ask leader address climatechang greater ambit,0
245,UN Climate Change,UNFCCC,2019-12-01,339,536,un chief antonioguterr brief press one day ahead cop madrid confront escal global climat crisi point no return no longer horizon sight hurtl toward us,0
246,UN Climate Change,UNFCCC,2019-11-29,725,1080,global climateemerg intensifi greenhous ga emiss continu grow govern gather madrid next week cop take next crucial step un climat chang process press releas,0
247,UN Climate Change,UNFCCC,2019-11-29,58,114,updat un climat chang app special cop quick link import offici inform latest news live content use interact tool creat calendar day connect particip,0
248,UN Climate Change,UNFCCC,2019-11-27,267,429,climateemerg seen climat disast rise temperatur peopl displac climat impact young peopl call climateact cop madrid,0
249,UN Climate Change,UNFCCC,2019-11-26,53,106,high level climat champion gmunozabogabir call citi region busi investor join climateambit allianc commit climat neutral,0
250,UN Climate Change,UNFCCC,2019-11-26,159,269,talk climateact often think climat mitig first cut emiss plant tree etc respons climateemerg adapt import timeforact,0
251,UN Climate Change,UNFCCC,2019-11-25,412,428,record greenhous ga concentr atmospher report wmo today mean long term climatechang rise temperatur extrem weather un climat confer cop madrid must provid adequ respons read,0
252,UN Climate Change,UNFCCC,2019-11-21,107,167,technic financi solut climatechang exist need relev polici measur support read year summari policymak avail negoti prepar next month un climat confer cop madrid,0
253,UN Climate Change,UNFCCC,2019-11-20,124,139,countri plan produc fossilfuel far excess level need fulfil climat pledg parisagr warn new report compil un particip press releas,0
254,UN Climate Change,UNFCCC,2019-11-12,57,115,capacitybuild spotlight un climat chang confer cop join us nd capac build hub highlight import capac build climateact rais climat ambit see event programm,0
255,UN Climate Change,UNFCCC,2019-11-11,213,399,sinc adopt parisagr unfccc launch region collabor center around world support region climateact countri nation climat action plan recent one rccdubai togeth wgeoorg,0
256,UN Climate Change,UNFCCC,2019-11-07,69,139,import climat leadership itali countri plan first make climateeduc compulsori school boost climateact educ train crucial parisagr implement,0
257,UN Climate Change,UNFCCC,2019-11-04,177,273,today mark rd anniversari entri forc parisagr climateact world comprehens treati address climat chang timeforact,0
258,UN Climate Change,UNFCCC,2019-10-18,106,158,naturebasedsolut climatechang citi help reduc heatwav flood airpollut cite across world demonstr climat leadership appli climathoncitiesaward,0
259,UN Climate Change,UNFCCC,2019-10-04,111,251,travel slow fast way take climateact wish safe travel young peopl travel netherland un climat chang confer cop chile sail boat stori via,0
260,UN Climate Change,UNFCCC,2019-09-26,259,663,break fifteen incred project announc winner un global climat action award congratul award win climat solut learn project,0
261,UN Climate Change,UNFCCC,2019-09-23,86,168,billgat repres gcadapt climatechang impact everi one billion peopl planet adapt build resili climat chang not receiv much attent mitig cut greenhous ga emiss,0
262,UN Climate Change,UNFCCC,2019-09-23,137,257,climateactionsummit new climat initi launch help govern busi peopl everywher achiev parisagr goal visit summit page climateactionport see announc,0
263,UN Climate Change,UNFCCC,2019-09-23,383,669,break news face worsen climat crisi un climateact summit deliv new pathway practic action shift global respons higher gear read un press releas parisagr,0
264,UN Climate Change,UNFCCC,2019-09-23,177,243,climateactionport launch summit page showcas transform climat initi present un climateact summit new york releas,0
265,UN Climate Change,UNFCCC,2019-09-22,1151,1349,lead climat scienc organ publish new report un climateact summit show glare grow gap agre target tackl global warm actual realiti,0
266,UN Climate Change,UNFCCC,2019-09-21,62,152,million ask climateambit yesterday climatestrik first ever un youth climat summit kick follow live youth repres around make voic heard insid un headquart,0
267,UN Climate Change,UNFCCC,2019-09-19,158,227,climateactionport bring togeth climat commit around one interact map discov climateambit govern region citi compani investor organ countri,0
268,UN Climate Change,UNFCCC,2019-09-10,448,650,adaptourworld report releas today show invest trillion climat adapt could gener tn benefit leader around call govern busi urgent act climat adapt report,0
269,UN Climate Change,UNFCCC,2019-09-02,55,148,today first day asia pacif climat week bangkok septemb check photo day apclimateweek confer flickr album,0
270,UN Climate Change,UNFCCC,2019-09-02,196,512,particip countri take part asia pacif climat week bangkok septemb repres asia pacif countri work increas climateambit via ndcdialogu organ undp unfccc,0
