,username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
74,WWF Climate & Energy,climateWWF,2018-12-13 12:16,10,8,"WWF-China’s CEO, Lo Sze Ping, along with ministers & heads from # Climate Vulnerable Forum countries declare the need to move from dialogue, following the # Talanoa, to “Jumemmej” to take permanent action to keep the world safe from # climate dangers. # cop24pic.twitter.com/nrOikPA5ZK",,,# # # #,1073159600730443777,https://twitter.com/climateWWF/status/1073159600730443777
75,WWF Climate & Energy,climateWWF,2018-12-13 11:57,468,511,"This is the ripple effect of # GlobalWarming. # ClimateChange impacts know no boundaries, affecting # nature, which we all depend on. Ambitious # ClimateAction needed @ UN # climate talks # cop24 if we are to secure our shared home. Together, it's possible # WWFClimatepic.twitter.com/XMSFYW5khe",,@,# # # # # # #,1073154893333061632,https://twitter.com/climateWWF/status/1073154893333061632
76,WWF Climate & Energy,climateWWF,2018-12-12 14:57,10,15,The stakes are high @ UN # climate talks - we have just 12 years to halve global # emissions or risk facing the most dramatic impacts of # ClimateChange. Leaders @ cop24 must take ambitious # ClimateAction nowhttps://medium.com/@WWF/stakes-are-high-at-un-climate-talks-9d52038af318 …,,@ @ @WWF,# # # #,1072837932262793216,https://twitter.com/climateWWF/status/1072837932262793216
77,WWF Climate & Energy,climateWWF,2018-12-10 15:08,12,13,"# BreakingNews: Top # fashion industry brands & manufacturers launch the Fashion Industry Charter for # ClimateAction, with the aim to shift the industry to climate neutrality by 2050. # WWFClimate # COP24",,,# # # # #,1072115717238153218,https://twitter.com/climateWWF/status/1072115717238153218
78,WWF Climate & Energy,climateWWF,2018-12-08 15:51,11,20,"The climate march is taking place here at # COP24! As leaders gather for @ UNFCCC # ClimateChange summit, ambitious action must be delivered to limit # GlobalWarming & secure a safer future. # March4Climate # MarchCOP24 # WWFClimatepic.twitter.com/Xg5ZCjiDQx",,@,# # # # # #,1071401959012401158,https://twitter.com/climateWWF/status/1071401959012401158
79,WWF Climate & Energy,climateWWF,2018-12-05 16:33,9,29,"As the impacts of # ClimateChange sweep across the world, it's time to pick up the pace at @ UN # climate summit # COP24. NOW is the time for ambition & action to protect our # climate & # nature # WWFClimatehttps://twitter.com/WWF_Deutschland/status/1069527532742082561 …",,@,# # # # # #,1070325216767864832,https://twitter.com/climateWWF/status/1070325216767864832
80,WWF Climate & Energy,climateWWF,2018-12-02 16:26,70,163,"As @ UNFCCC # COP24 kicks off today, let's remember that # nature is our life support, it's our place of comfort, it's the source of everything we hold dear. To protect our home, we need greater # climate ambition. # wwfclimatehttps://www.youtube.com/watch?v=HFv0zy8_AZc …",,@,# # # #,1069236436401041408,https://twitter.com/climateWWF/status/1069236436401041408
81,WWF Climate & Energy,climateWWF,2018-12-02 13:03,66,88,Former # COP presidents including # WWFClimate's @ manupulgarvidal call on negotiators at # COP24 to send an “unequivocal message” that all nations will boost their # climate plans by 2020.,,@,# # # #,1069185224339279872,https://twitter.com/climateWWF/status/1069185224339279872
82,WWF Climate & Energy,climateWWF,2018-11-30 20:03,9,15,UN # climate talks must meet expectations says @ WWF's @ manupulgarvidal http://ow.ly/SWl330mOOn8 # COP24 # wwfclimate @ UNFCCC @ PEspinosaCpic.twitter.com/vdSacL0wYm,,@ @ @ @,# # #,1068566160017448961,https://twitter.com/climateWWF/status/1068566160017448961
83,WWF Climate & Energy,climateWWF,2018-11-28 23:55,24,27,Brazil withdraws as host of # COP25. @ wwfBrazil reminds us that Brazil is still party to the Paris Agreement + the need for countries to come together in # climate solidarity is now http://ow.ly/yDCY30mN3wk @ WWF @ manupulgarvidalpic.twitter.com/ytBxQXf7JT,,@ @ @,# #,1067899897804922890,https://twitter.com/climateWWF/status/1067899897804922890
84,WWF Climate & Energy,climateWWF,2018-10-15 10:03,12,20,Thousands march in France to demand climate action http://f24.my/3oj1.T,,,,1051730197014355968,https://twitter.com/climateWWF/status/1051730197014355968
85,WWF Climate & Energy,climateWWF,2018-10-04 09:51,96,154,VIDEO: Our warming world: why half-a-degree matters. About the science of global warming of 1.5°C and and why governments must act on climate change now. # SR15 # stepup2018 @ climateWWF @ CANIntl @ IPCC_ch @ UNFCCC @ manupulgarvidal @ PEspinosaC http://ow.ly/U8OI30m5Mjj pic.twitter.com/W9MujGtdIY,,@ @ @ @ @ @,# #,1047741049270140928,https://twitter.com/climateWWF/status/1047741049270140928
86,WWF Climate & Energy,climateWWF,2018-09-14 03:30,20,18,"BREAKING: 17 announcements made under the umbrella of the 30x30 Forest, Food+Land Challenge at the Global Climate Action Summit. Aims to deliver up to 30% of the climate solutions needed by 2030 http://ow.ly/tqDb30lOxps @ GCAS2018 @ manupulgarvidal @ WWFpic.twitter.com/lkPYKPU7Ae",,@ @ @,,1040397317021622272,https://twitter.com/climateWWF/status/1040397317021622272
87,WWF Climate & Energy,climateWWF,2018-09-14 02:14,10,43,"Working in partnership, @ WWF and @ Danone launch new effort to drive companies in the food & forest sectors to set climate targets in line with the # ParisAgreement @ sciencetargets @ climateWWF @ GCAS2018 # StepUp2018pic.twitter.com/lCvCM7QvKj",,@ @ @ @ @,# #,1040378105389613056,https://twitter.com/climateWWF/status/1040378105389613056
88,WWF Climate & Energy,climateWWF,2018-09-13 20:47,17,21,New report - Exponential Climate Action Roadmap - shows what’s needed in each sector to halve greenhouse gas emissions by 2030 http://ow.ly/xDVn30lOgXb @ GCAS2018 @ climatesolver @ WWF @ FutureEarth @ WEF @ UNFCCC @ manupulgarvidalpic.twitter.com/eAhr3eeF46,,@ @ @ @ @ @ @,,1040295907810525189,https://twitter.com/climateWWF/status/1040295907810525189
89,WWF Climate & Energy,climateWWF,2018-09-13 09:54,25,32,We Are Still In Coalition Delivers 300 New Commitments at Global Climate Action Summit https://www.wearestillin.com/news/we-are-still-coalition-delivers-300-new-commitments-global-climate-action-summit … @ GCAS2018 @ WWF @ manupulgarvidal @WWG_DG # StepUp2018,,@ @ @ @WWG_DG,#,1040131686959341568,https://twitter.com/climateWWF/status/1040131686959341568
90,WWF Climate & Energy,climateWWF,2018-09-12 21:07,16,21,Sweden’s Uppsala city was today named global winner of WWF’s prestigious 2018 One Planet City Challenge. The Challenge aims to mobilise climate action in cities http://ow.ly/JmxK30lNjfp # OPCC @ climateWWF # StepUp2018 @ manupulgarvidal @ WWF @ WWF_DG @ WWFCitiespic.twitter.com/UX8P1CWlKZ,,@ @ @ @ @,# #,1039938626648461312,https://twitter.com/climateWWF/status/1039938626648461312
91,WWF Climate & Energy,climateWWF,2018-09-11 01:08,16,14,"Land has been the overlooked piece of the climate solution for too long. That's why the # GCAS has elevated land as a key solution to the climate challenge, and why @ climateWWF is proud to lead on this work @ manupulgarvidal http://ow.ly/hoZJ30lLoWy @ GCAS2018 # StepUp2018pic.twitter.com/GGc7biIVnC",,@ @ @,# #,1039274378087809025,https://twitter.com/climateWWF/status/1039274378087809025
92,WWF Climate & Energy,climateWWF,2018-09-10 01:32,129,266,"There is simply no viable response to climate change without a revolution in how we use forests, food and land says @ manupulgarvidal of @ climateWWF in a new blog # GCAS2018 # NCE2018Report @ WWF http://ow.ly/kihh30lKdyS pic.twitter.com/aV2KmLogpx",,@ @ @,# #,1038918106545053701,https://twitter.com/climateWWF/status/1038918106545053701
93,WWF Climate & Energy,climateWWF,2018-09-06 16:05,24,66,"ASEAN banks need to better manage climate risk to ensure region’s food and water security, says @ wwfsg @ manupulgarvidal @ climatesavers @ MarkGrifter http://ow.ly/JLTp30lI0Ew pic.twitter.com/SFOQLIjuGS",,@ @ @ @,,1037688310137798656,https://twitter.com/climateWWF/status/1037688310137798656
94,WWF Climate & Energy,climateWWF,2018-09-03 22:51,30,94,"When UN climate negotiators meet this week, they’ll need to lay the groundwork for serious commitment to the # ParisAgreement at # COP24.http://ow.ly/PrvN30lFsor",,,# #,1036703264065105922,https://twitter.com/climateWWF/status/1036703264065105922
95,WWF Climate & Energy,climateWWF,2018-08-20 16:31,6,7,Local solutions to the global climate change challenge are bringing unusual coalitions together. Learn more about # AlliancesForClimateAction: http://alliancesforclimateaction.com/,,,#,1031534103840141313,https://twitter.com/climateWWF/status/1031534103840141313
96,WWF Climate & Energy,climateWWF,2018-06-29 23:16,7,8,". @ TheCVF # VirtualClimateSummit is a welcome initiative, coming just before # COP24 when countries must step up their climate action and keep the promise of a 1.5°C degree world alive http://ow.ly/TUPV30kGJif @ manupulgarvidal # StepUp2018pic.twitter.com/PMNVgkpcaQ",,@ @,# # #,1012791853601574912,https://twitter.com/climateWWF/status/1012791853601574912
97,WWF Climate & Energy,climateWWF,2018-06-21 23:23,134,250,"Today is an important day for climate policy & the # ParisAgreement. As 23 countries commit to step up their ambition on # climateaction, we urge others to follow and help limit global warming to 1.5°C.http://ow.ly/AbRh30kBNcC",,,# #,1009894536838025217,https://twitter.com/climateWWF/status/1009894536838025217
98,WWF Climate & Energy,climateWWF,2018-06-15 07:00,12,19,“We’re challenging all businesses and local leaders to ensure that conserving and restoring lands is factored into their strategies for addressing climate change”- @ manupulgarvidal http://ow.ly/38nG30krUXV # StepUp2018 # GCAS2018pic.twitter.com/dDY1ywdHUl,,@,# #,1007472812309835777,https://twitter.com/climateWWF/status/1007472812309835777
99,WWF Climate & Energy,climateWWF,2018-06-11 23:11,50,66,There is no viable global solution to the climate crisis without improving the ways we use land. # stepup2018 # GCAS2018 http://ow.ly/38nG30krUXV pic.twitter.com/PfkDiUa7Mo,,,# #,1006267647229652992,https://twitter.com/climateWWF/status/1006267647229652992
100,WWF Climate & Energy,climateWWF,2018-06-04 16:35,9,12,"Today marks 100 days to the Global Climate Action Summit, and we’re celebrating by highlighting inspiring climate solutions. Share your favorite solutions from around the world on June 4 with # GCAS2018! # StepUp2018pic.twitter.com/SqmVcSJZvs",,,# #,1003631359317938176,https://twitter.com/climateWWF/status/1003631359317938176
101,WWF Climate & Energy,climateWWF,2018-06-01 11:56,6,10,"One year after the US vowed to exit the Paris Agreement, businesses and local leaders are ensuring the US delivers on its international climate goals: http://ow.ly/KsuU30khK6O # wearestillin # stepup2018 @manupulgarvidal@gcas2018 @ PEspinosaC @ unfccc @ CANIntl @ WWF_DG @ WWF",,@manupulgarvidal @gcas2018 @ @ @ @ @,# #,1002473877061226496,https://twitter.com/climateWWF/status/1002473877061226496
102,WWF Climate & Energy,climateWWF,2018-05-22 18:56,14,14,Up to 50% of plant & animal species in the world’s most naturally rich areas—including the Amazon and Galápagos—could face extinction by the turn of the century due to climate change if carbon emissions continue to rise unchecked. https://www.worldwildlife.org/stories/climate-change-could-imperil-half-of-plant-and-animal-species-in-the-world-s-most-naturally-rich-areas … # stepup2018 # gcas2018https://twitter.com/GCAS2018/status/998954530015469568 …,,,# #,998955726180675584,https://twitter.com/climateWWF/status/998955726180675584
103,WWF Climate & Energy,climateWWF,2018-05-22 18:38,9,16,"A7. That’s why it’s great that @ GCAS2018 is putting forests, land, and food front-and-center. We need to change the way we think about the role that land can play in getting us a significant way toward meeting the Paris climate goals. 2/4 # GCAS2018 # StepUp2018https://twitter.com/climateWWF/status/998950960314638337 …",,@,# #,998951120604205057,https://twitter.com/climateWWF/status/998951120604205057
104,WWF Climate & Energy,climateWWF,2018-05-22 18:33,5,9,"A6: Reducing food waste is a good way for communities to fight climate change. Food waste emits billions of tons of GHGs/year. By reducing waste and composting, cities and their citizens are curbing emissions. # GCAS2018 # StepUp2018 https://www.worldwildlife.org/stories/fight-climate-change-by-preventing-food-waste …https://twitter.com/GCAS2018/status/998949731236753408 …",,,# #,998950052893790209,https://twitter.com/climateWWF/status/998950052893790209
105,WWF Climate & Energy,climateWWF,2018-05-22 18:22,4,6,"According to @ IPCC_CH, agriculture, forestry and other land uses contribute a quarter of global carbon emissions. But we can use land more sustainably to support healthy economies and a healthy climate. # stepup2018 # GCAS2018https://twitter.com/GCAS2018/status/998945428413566980 …",,@,# #,998947244840771585,https://twitter.com/climateWWF/status/998947244840771585
106,WWF Climate & Energy,climateWWF,2018-05-19 23:19,6,8,. @ climateWWF calls on energy ministers to scale up support of innovative clean energy technologies to help tackle climate change: http://ow.ly/mlrK30k5h7j # CEM9 # MI3 @ WWFSverige @ WWF,,@ @ @,# #,997934894331449345,https://twitter.com/climateWWF/status/997934894331449345
107,WWF Climate & Energy,climateWWF,2018-05-14 13:18,54,152,"Clean air + clean water are the main things citizens want for their health and wellbeing as residents in a sustainable city, according to a new survey by @ WWFSverige http://ow.ly/IAtu30jYYyf # climate",,@,#,995971558156963842,https://twitter.com/climateWWF/status/995971558156963842
108,WWF Climate & Energy,climateWWF,2018-05-10 18:21,34,77,". @ marklutes of @ climateWWF: UN climate talks needs hands on political leadership now if there is to be tangible progress on sticky issues: finance, increasing ambition, differentiation # SB48 http://ow.ly/5xai30jVSAn # StepUp2018 (Pix IISD)pic.twitter.com/WfI4xjRhII",,@ @,# #,994598420433260546,https://twitter.com/climateWWF/status/994598420433260546
109,WWF Climate & Energy,climateWWF,2018-05-10 18:17,11,11,"Steady, uneven progress at UN climate talks; more urgency needed says @ marklutes of @ climateWWF # SB48 http://ow.ly/5xai30jVSAn # StepUp2018 (Photo:IISD)pic.twitter.com/9r8h1UyM5N",,@ @,# #,994597387921436674,https://twitter.com/climateWWF/status/994597387921436674
110,WWF Climate & Energy,climateWWF,2018-04-25 17:09,8,18,In 2020 – 2 years from now - the Paris Agreement will come into effect. Countries must # StepUp climate action right now if they hope keep warming to below 1.5°C https://bit.ly/2HZ9N5c # SB40pic.twitter.com/prtjlLMIYI,,,# #,989144257930973184,https://twitter.com/climateWWF/status/989144257930973184
