date,time,username,name,tweet,replies_count,retweets_count,likes_count,keyword,Label
2016-02-12,10:14:03,jrockstrom,Johan Rockström,Earth Resilience at play. Land absorbs water & reduces rate of sea level rise due to climate change At least for now  http://science.sciencemag.org/content/351/6274/699 …,0,14,13,climate,0
2016-02-03,08:01:28,jrockstrom,Johan Rockström,"Water scarcity, climate impacts, biodiversity shocks perceived among top global risks for world development  http://wef.ch/1UGKCTV ",1,27,3,climate,0
2016-01-20,17:03:29,jrockstrom,Johan Rockström,Climate & biosphere core @WEF global risk report 2016. Resilience appears 80x. Time for Global Social Tipping Point pic.twitter.com/7J5MDJKo8p,0,8,14,climate,0
2015-12-28,15:47:52,jrockstrom,Johan Rockström,"@RobertKleiburg we estimate, based on climate science, to 450 ppm for CO2 (we are at 400 today). Boundary at 350 ppm.",2,0,0,climate,0
2015-12-28,11:16:59,jrockstrom,Johan Rockström,"@RobertKleiburg yes, we have transgressed climate boundary, but are still in danger zone (yellow) while still not in high risk zone (red)",1,0,0,climate,0
2015-12-02,07:28:35,jrockstrom,Johan Rockström,Hot tropical countries (= poor countries) economy hit harder by climate change with > 20 % impact on GDP 2100  http://wef.ch/1Hclqmk ,0,9,1,climate,0
2015-11-30,13:25:50,jrockstrom,Johan Rockström,My BBC World Service discussion w/ @Eaterofsun on geongineering and climate adaptation. What solutions can work?  http://www.bbc.co.uk/programmes/p038kkw0 …,0,7,7,climate,0
2015-11-29,12:06:48,jrockstrom,Johan Rockström,Climate science clear. We have now reached 400 ppm CO2 & 1 C & counting. Time for Transformation  http://www.climatecentral.org/news/co2-400-ppm-scientists-meaning-19713 … via ClimateCentral,1,73,26,climate,0
2015-11-27,14:43:09,jrockstrom,Johan Rockström,Check out our new climate app for the #EarthStatement @sthlmresilience https://twitter.com/EarthStatement/status/670229964634112000 …,0,33,16,climate,0
2015-11-26,11:59:38,jrockstrom,Johan Rockström,We have past 1 C global average warming due to Human Climate Change.  WMO now shows 2015 lines up for hottest so far  http://gu.com/p/4efh6/stw ,0,14,3,climate,0
2015-11-08,10:08:23,jrockstrom,Johan Rockström,German Environment Award ceremony today @umweltstiftung #uwp15 on planetary boundaries and climate change,4,8,14,climate,0
2015-11-02,14:55:41,jrockstrom,Johan Rockström,How climate change and Lobster policy influence Cod’s Continuing Decline - Linked to Warming Gulf of Maine Waters  http://nyti.ms/1KIhogo ,0,2,2,climate,0
2015-10-20,11:18:56,jrockstrom,Johan Rockström,Democracy well timed with Paris! Australia and Canada now back with constructive governments on climate and sustainable development!,0,14,10,climate,0
2015-09-23,12:45:52,jrockstrom,Johan Rockström,"Pope Francis ""in town"". 76% of New Yorkers agree with Him on human caused climate change. Remarkable? No,in line with poles around the world",1,10,4,climate,0
2015-09-23,10:59:12,jrockstrom,Johan Rockström,Now in NY for UN @UNSDG2030 and Climate Summit. World Leaders to celebrate. World turning the page to the Age of People and Planet,0,4,7,climate,0
2015-09-01,04:08:30,jrockstrom,Johan Rockström,"Obama, we are making progress towards clean climate future, just not moving fast enough Social tipping point crossed!  pic.twitter.com/GXwazG2CyO",3,41,16,climate,0
2015-09-01,03:09:46,jrockstrom,Johan Rockström,"Obama @GLACIER Climate change is not a far off problem it is here now, affecting human safety & infra now. Affects all trends in the world",0,7,3,climate,0
2015-08-31,19:29:25,jrockstrom,Johan Rockström,Opening GLACIER Climate Arctic Summit  Kerry Obama Wallström Brende etal Resilience key to navigate Turbulent reality  pic.twitter.com/WWujltpWjN,0,13,13,climate,0
2015-08-31,19:23:36,jrockstrom,Johan Rockström,John Kerry tonight in Anchorage @ opening of climate summit on resilience & the Arctic. Key to win on climate change  pic.twitter.com/p9r01bciQd,0,2,4,climate,0
2015-08-31,19:23:11,jrockstrom,Johan Rockström,"Arctic = Ground Zero of global climate change. Abrupt shifts in Arctic affect world at large, thru ecosystem and climate shifts, john kerry",1,13,4,climate,0
2015-08-26,07:48:10,jrockstrom,Johan Rockström,Christiana Figueres on the new wind of climate action in the run-up to Paris. Insight of risks coupled to huge gains  http://bit.ly/1JjnWEK ,0,10,3,climate,0
2015-08-24,09:52:03,jrockstrom,Johan Rockström,And here another private sector analysis showing financial benefits of investing away from catastrophic climate risks  http://www.vox.com/2015/8/20/9179001/clean-energy-political-economy …,0,12,6,climate,0
2015-08-04,06:17:05,jrockstrom,Johan Rockström,Obama shows proof of #planetkeeper leadership. Clean power plan hailed as US's strongest ever climate action  http://gu.com/p/4b7kc/stw ,0,32,17,climate,0
2015-07-26,08:13:06,jrockstrom,Johan Rockström,The grand paradox. The entire value of world oil and gas industry lost by the costs of climate change that they cause  http://gu.com/p/4bxcy/stw ,1,57,23,climate,0
2015-07-25,09:02:09,jrockstrom,Johan Rockström,Unacceptable Risk. Inaction on climate change will cost world economy entire value of world's oil and gas industry  http://www.economistinsights.com/sites/default/files/The%20cost%20of%20inaction.pdf …,2,46,21,climate,0
2015-07-24,17:53:19,jrockstrom,Johan Rockström,Megafauna extinction: DNA evidence pins blame on climate change  https://www.newscientist.com/article/dn27952-megafauna-extinction-dna-evidence-pins-blame-on-climate-change/ …,1,10,4,climate,0
2015-07-22,11:57:29,jrockstrom,Johan Rockström,Break Political Climate Blindness. Thought leaders create momentum to tip the World #planetkeeper #keepitintheground http://gu.com/p/4azqd/stw ,0,9,9,climate,0
2015-07-22,07:51:32,jrockstrom,Johan Rockström,"Scientists Chart Paths to a Sustainable Human Relationship With Earth’s Climate, includ Statement for Paris  http://nyti.ms/1HmJzmQ  @dotearth",0,11,7,climate,0
2015-07-08,09:51:41,jrockstrom,Johan Rockström,"Some good news @Paris Climate Congress by Naki #IIASA; US, EU, China pledges largely aligned with 2 C, but negative emissions will be needed",1,7,3,climate,0
2015-07-08,09:43:09,jrockstrom,Johan Rockström,"Séqolène Royal, French Minister for the Env calls for Planetary Stewardship to enable safe Climate future @ Climate Science Congress Paris",0,3,2,climate,0
2015-07-01,09:37:54,jrockstrom,Johan Rockström,Reflections @ted on our new Climate Pope. He has science support that we are threatening creation & solutions at hand  http://ideas.ted.com/why-the-popes-embrace-of-science-matters/ …,0,3,2,climate,0
2015-06-28,07:52:54,jrockstrom,Johan Rockström,"The World direly needs a Nelson Mandela on Climate and Global SUstainability - could Obama be the one, after all?  http://gu.com/p/4a6xd/stw ",2,15,11,climate,0
2015-06-23,07:43:23,jrockstrom,Johan Rockström,"New paper on strong links between human health and climate change, with contribution from @sthlmresilience scientists  http://www.thelancet.com/commissions/climate-change …",0,30,24,climate,0
2015-06-17,15:35:27,jrockstrom,Johan Rockström,"...Pope Francis, in leaked Climate Encyclica that will be presented tomorrow  http://speciali.espresso.repubblica.it/pdf/laudato_si.pdf …",1,5,2,climate,0
2015-06-02,07:29:46,jrockstrom,Johan Rockström,"Global Apollo Program to tackle Climate Change launched. ""Find it hard to imagine anything more inspiring...""   http://gu.com/p/49cne/stw ",0,12,7,climate,0
2015-05-29,14:35:56,jrockstrom,Johan Rockström,What would it take to limit climate change to 1.5°C?  http://www.iiasa.ac.at/web/home/about/news/150521-15-scenarios.html#.VWhc77mGUbg.twitter …,0,10,5,climate,0
2015-05-26,20:04:28,jrockstrom,Johan Rockström,"Russell Brand @rustyrockets signs Earth Statement #EarthStatement, what science tells World Leaders need to happen at Paris Climate Summit",0,2,2,climate,0
2015-04-22,10:57:58,jrockstrom,Johan Rockström,Climate change impacts in pictures  http://www.independent.co.uk/environment/climate-change/global-warming-experts-say-temperatures-could-rise-by-6c-by-2100-with-cataclysmic-results-10193506.html?slide_num=9&amp;action=fullscreen#gallery-9160698 …,0,6,2,climate,0
2015-04-22,10:43:59,jrockstrom,Johan Rockström,"When people starve they start chopping each others heads off, this is where climate change hits hard, eg Arab spring. Nobel Peter Doherty",0,3,2,climate,0
2015-04-22,10:28:12,jrockstrom,Johan Rockström,"Climate change stresses our ability to secure prosperity in world, Nobel Laureate Brian Schmidt at Nobel Symp launch on #EarthDay2015",0,4,4,climate,0
2015-03-10,05:13:47,jrockstrom,Johan Rockström,Interesting paper on legal dimensions of Sea level rise & climate change exiles: Bulletin of the Atomic Scientists:  http://thebulletin.org/2015/march/sea-level-rise-and-climate-change-exiles-possible-solution8067#.VP5uigWdMyI.twitter …,1,5,6,climate,0
2015-03-09,11:06:03,jrockstrom,Johan Rockström,"Migration with Dignity. President of Kiribati today at SIWI/SRC, prep move of pop. Deep climate injustice. What if Sweden had to evacuate?",1,7,3,climate,0
2015-03-07,16:15:19,jrockstrom,Johan Rockström,"I agree For climate, zero carbon growth is possible to envisage. Equity challenge remains immense @KevinClimate @lennartvdl @ProfTimJackson",1,6,6,climate,0
2015-02-17,08:07:39,jrockstrom,Johan Rockström,"Heat related kidney collapse killing sugar cane workers in Nicaragua, sign strong links climate change, health & food  http://gu.com/p/452cb/stw ",0,3,0,climate,0
2015-02-16,07:28:59,jrockstrom,Johan Rockström,"Lets assume science is correct: Sao Paulo water collapse caused by deforestation in Amazon & climate change, then...   http://gu.com/p/45kdy/stw ",2,20,5,climate,0
2015-02-13,06:54:44,jrockstrom,Johan Rockström,Time for political action at large scale. Even SHELL CEO urges industry to listen to climate science and abundon coal  http://huff.to/1ysJ1nC ,2,6,1,climate,0
2015-01-23,21:03:45,jrockstrom,Johan Rockström,"This is mother of all markets, driven by sust dev, & climate safety, 6 trillion USD market: Transition to low carbon economy Secr John Kerry",0,1,1,climate,0
2015-01-22,12:13:31,jrockstrom,Johan Rockström,I have written a new blog post for #wef15 entitled: 'New Hope to Avert Climate Catastrophe' we can change our future:  http://bit.ly/1EvrXCE ,2,12,9,climate,0
2015-01-07,19:39:02,jrockstrom,Johan Rockström,"Most coal, oil and gas must stay in ground to stay within 2 C global climate boundary. Now we know whose  http://gu.com/p/44jzm/stw ",3,25,6,climate,0
2015-01-05,14:28:39,jrockstrom,Johan Rockström,"New paper from Earth League scientists on the Necessary, Possible and Desirable of Global Climate Action  http://onlinelibrary.wiley.com/enhanced/doi/10.1002/2014EF000280/ …",1,14,5,climate,0
2014-12-28,14:03:45,jrockstrom,Johan Rockström,Pope Francis prepares Encyclical on Climate Change. Beautiful sign of Humanity's responsiblity fr creation & dignity  http://gu.com/p/44ezx/tw ,0,15,9,climate,0
2014-12-27,16:32:01,jrockstrom,Johan Rockström,"Closing the books on 2014, a year of climate extremes, as we enter 2015 Humanity's grand yr of Global Sustainability  http://www.ncdc.noaa.gov/sotc/service/global/extremes/201411.gif …",0,22,7,climate,0
2014-12-27,11:12:01,jrockstrom,Johan Rockström,"New Paper, the 2015 Horizon Scan on Conservation, in prep for the decisive yr fr global sustain & safe climate future  http://authors.elsevier.com/a/1QFsgcZ3WPxk0 ",1,9,5,climate,0
2014-12-18,07:41:34,jrockstrom,Johan Rockström,"Clear but optimistic Dr Kim WB. 2 C = 0 emissions before 2100...rather, climate PB gives us 25-30 yrs in fossil econ  http://wrld.bg/FUAg5 ",0,1,3,climate,0
2014-12-02,17:48:33,jrockstrom,Johan Rockström,Important elements by ACT 2015 and WRI of a successful climate agreement in Paris 2015.  http://www.wri.org/publication/elements-and-ideas-2015-paris-agreement?utm_campaign=ACT2015&utm_source=ACT_2015_Launch_Lima-2014-12-02&utm_medium=email …,0,0,2,climate,0
2014-12-02,06:40:57,jrockstrom,Johan Rockström,"""The science of climate change is unforgiving – no matter what the deniers may say,” Hillary Clinton   http://gu.com/p/43nnz/tw  via @guardian",0,11,2,climate,0
2014-11-24,06:26:06,jrockstrom,Johan Rockström,"Key step following US-China agree. China caps Coal Use By 2020 To Meet Game-Changing Climate, Air Pollution Targets  http://thkpr.gs/3593567 ",1,9,2,climate,0
2014-11-24,06:17:01,jrockstrom,Johan Rockström,"To reach climate target of -40
% by 2020 Germany puts new pressure on energy companies. Coal must go. Risk of stranded assets coming true",0,12,5,climate,0
2014-11-07,16:55:01,jrockstrom,Johan Rockström,Summary Statement now posted from CGIAR development dialogue during UN Climate Summit on future for food  http://dialogues.cgiar.org/ ,0,2,0,climate,0
2014-10-23,06:18:17,jrockstrom,Johan Rockström,"You have probably seen this, but good update and reminder of why science must defend the 2 C global climate limit  http://www.realclimate.org/index.php/archives/2014/10/limiting-global-warming-to-2-c-why-victor-and-kennel-are-wrong/ …",1,13,4,climate,0
2014-10-14,05:57:11,jrockstrom,Johan Rockström,"Pentagon: climate change threat multiplier, aggravating old conflicts, triggering new conflicts  http://gu.com/p/42d6z/tw  via @guardian",3,23,5,climate,0
2014-10-13,07:05:43,jrockstrom,Johan Rockström,Why David and Kennel are wrong. 2 C global climate boundary critical and can be translated to planetary vital signs  http://www.realclimate.org/index.php/archives/2014/10/limiting-global-warming-to-2-c-why-victor-and-kennel-are-wrong/ …,1,8,7,climate,0
2014-10-13,06:25:35,jrockstrom,Johan Rockström,Australia a climate outlier denying reality and sending destructive signal to global climate negitiations  http://gu.com/p/429xf/tw ,0,11,4,climate,0
2014-09-25,02:47:24,jrockstrom,Johan Rockström,"Lets be clear, we face not climate change, but a climate crisis, and sust & healthy food key solution, richard horton, lancet @EATx  UN NY",1,11,7,climate,0
